Население территории;Стоимость дома
30082.068998553154;989903.6448048713
44288.087236354884;1499243.167565391
37956.29440727985;1160246.7296611143
41686.41285250631;1302347.5735090529
26139.26852604749;1553311.1606797678
37910.29498169442;945252.1918038172
26489.313240128184;1158697.5999860524
32530.256307250023;1261239.2721713646
38894.22736092658;1257282.1585904048
34977.45191123732;1279464.6466970122
51148.22511773789;943854.7278973316
41440.200704151466;1404540.75846632
23038.449818711117;1296636.271092107
46782.38518157777;1450996.0381792902
42975.61818626134;1654965.295712076
48263.03533946661;1030866.9517110016
42873.05020022469;1204103.0865989951
39635.82873515773;1115721.6869790882
32276.034268898286;606863.1414738953
28318.264319225385;971174.9867792164
30541.09938391207;1029855.7140241184
25851.03903364755;1246791.0287114407
35230.802543015976;1146886.0930541083
19481.385125362718;1075550.2154757688
32375.82625500081;1074263.3172363585
34810.291083173164;1115394.393195597
41648.108638963145;1496210.2158534296
42451.30628468081;1299991.9508120096
29827.666470108332;1446983.542276461
46819.130574753006;1257376.1736885186
36698.64905300257;1549303.4985165622
21434.063655554422;828477.2913121369
52719.91593944679;1642011.344611863
26030.463705348222;847387.2057853508
32200.515338758574;968082.1645233814
39757.70430852764;1495384.0036687853
30288.698545714244;678721.8842424268
39075.6402751106;1427551.1449668494
44966.06780219625;1093873.2913736606
46775.808655981484;1653232.5510850863
39692.10554855953;1178272.2974772786
35765.749206856526;755843.7090123148
42773.61309919287;1210366.528822683
31789.972737372318;980231.2309341528
47116.06379932146;1122083.2511626473
45233.328825731136;1441376.393925549
43467.147035494134;1251794.178836864
33865.616966238216;1257217.289710507
44202.656140047;1986811.1701954126
31129.642484339405;1550242.010189079
34317.49877524241;1305127.336002346
42522.59412697155;940162.7244777936
15800.748464840895;690958.5496887366
39475.399428895114;1153029.6157198593
20803.69328945416;1116487.3570941258
39014.97183892772;1534171.9531385275
26153.072738776907;893435.1192151045
38890.892760311384;401148.5687913792
44373.633074904545;1290755.036070184
52976.310409626574;1865071.409637264
44972.03135872077;1251430.920318619
49585.56494062547;1133910.648443125
49240.317672486526;1688093.2574580356
65184.578469023545;1394132.2413865472
17227.907211617825;923444.1447612592
40790.18479382438;1131533.5554094613
42656.43925370407;1475700.7096609343
41258.262292392836;842985.8528549682
36561.833421227886;1327718.3816666016
33910.83149570333;1220700.6961370956
30995.209936362477;1403176.4290876691
37986.70178970581;1331656.4939736011
44019.21209645203;1051567.9457782458
51456.15053320041;1813857.826361287
32363.379530407972;1041237.8173865615
41837.475171106984;1746086.988928609
44935.37805895035;1412881.7839693178
25670.37861494764;1557626.7809485218
52850.413424843704;1797105.1029608748
28162.44064470635;923246.8620740193
26888.408698470528;834185.5784090377
38962.02283377091;1603749.9836054868
50519.289957456844;1510996.4352668852
27384.865368981802;1496539.312892634
45263.03507175667;1447325.6396977373
16619.26851762069;1361841.9517155087
50370.06338391123;1409977.1310957712
22850.062679027862;1534111.5806179212
46903.73742854483;1484688.2340335343
27444.585559512725;1379169.4487306818
60023.36095793638;1884385.6495086171
15482.452432840892;856383.5013562267
34140.167518030765;1689512.1795895589
48457.02135723376;1640185.798296818
41426.38976538511;452530.17669958476
35525.87604223867;980145.7829029821
35123.38281045343;1449409.4356042852
41100.32969896883;814784.2457280058
40022.343434129616;1735637.4144256697
35703.99249496035;964924.4932605559
52591.35747400524;1490718.334949335
28115.603162970343;1086186.4278047495
42775.98295719245;1759180.0436353062
36903.308485209905;1315828.8598351076
39286.15766476114;1137685.1162854831
30222.691199206813;1446155.1797020894
47048.49000827968;1602903.280708731
30157.629500070518;1440246.3298730918
40086.45874888305;800146.2260609316
35548.65188779379;1491538.499250119
32891.15940827293;969323.4858200226
36591.957304993455;1055772.870780992
40903.55890967483;1299430.1759553957
29215.13611183857;1340094.9662054193
42589.62439070174;1723729.6551644218
37908.346648138286;1214104.9338822474
23915.56441612273;393639.07395721273
55449.40709951745;1472539.958266267
31457.042848876645;502553.05218755367
29936.39718882762;1296223.7064925262
49251.80802931127;1342814.9485133728
53056.06199593409;1698219.757464694
20794.821498853667;555504.1478098433
45577.3024282325;1298980.8289499965
34100.916770806834;1440736.5832582822
26527.29794929289;1145351.1612325564
29483.35860624389;1546957.2264619076
33805.32623365143;1070818.731368435
51039.38781527701;1993453.673154315
45701.33284950762;891981.0975959449
12513.681730413733;1443842.022648748
34252.728640728266;1305219.5213491023
45539.12184795041;1238708.7597381796
28795.12019644605;1241386.7369789924
32754.830843512784;849008.7046985144
39092.18544466068;1656785.4477005391
42266.29337176959;1896650.32333935
40744.09196872339;1300362.0280723723
35334.6336723284;1159749.0902788169
15586.357297432343;1263743.970748335
35638.538167032966;1292643.5202523577
46457.01873221831;1357710.964922556
25337.011574023814;945551.14893088
51974.840175874444;1572099.689856232
48591.39345932641;2019424.2222642575
29496.945575258334;831471.5304107015
34598.979678439224;1408347.4447394784
36409.132305851184;1154126.215688569
59717.669765014005;1521085.4724705894
43283.93363145524;1522143.6413856596
50524.73673769297;1528714.3052796978
38244.58138761777;1289042.121469333
44738.39585097909;1222799.3397221712
42543.53999624489;792174.1738214786
43805.52188768892;1753967.4765968325
35977.319161175816;1149524.698591107
46014.58221689867;1876497.2688775952
41217.11681862092;1045348.2299536541
37581.05337624488;1323300.7199028442
48132.619012554;997239.7077553512
27485.24279552985;1204939.9039192782
30167.233427025938;1877941.9714230741
37315.78840069791;1245053.4325274914
24970.70551905041;1165990.6036967745
50209.551110972636;1517152.5846254574
36271.52986022418;847767.9215653625
38997.78365725976;1012269.4686781849
45211.00806442664;1439431.4528896934
35513.45835190362;1461511.881271546
20070.23130107336;678587.2437272832
49100.823493218064;783350.673223018
36260.06673411712;1499552.268737694
19372.747679741304;1458422.8106991698
33611.440898591616;1228879.8670132514
25087.37081408928;932380.5503894528
38959.491067014766;834268.3429210644
22880.82332444314;1351007.0408580992
54954.76258928091;1068786.6717911256
14596.250298399722;1124396.2490127091
37523.86467028772;2370231.3201015536
26761.935397712015;1334952.6051186721
48227.074286620205;1504441.0101502882
47697.268594601795;1153435.0923530154
44907.3786475598;1259357.0232683488
40368.56037771903;1567745.8067451175
44873.841349400565;1516419.7207188457
36446.87144094857;1365151.3942278114
39563.971196089085;1046030.1142282495
51479.070960329766;1233965.837378124
31581.83851602314;1009769.0775382696
37787.662953123385;1453597.5066767503
23162.910702742418;1103206.75496809
47724.58135506082;1571253.5314750457
38114.52632973797;1400111.496727653
44157.28658585619;1822987.8197245803
26228.39457735813;1174747.5505841346
51406.73990175151;1147908.5287110873
48372.29885448937;1124125.9206489702
31944.552573805475;822934.8312947354
40542.81391156669;1448774.9705814288
37752.9152190456;1063630.927500455
10555.702823227939;861657.3994253613
34347.243175171316;1034760.0399469784
35756.68693893023;1240864.1544719306
35427.10591124279;1442372.0436041143
35294.28359954228;1390620.1681542809
33900.19874789649;862407.8170122284
14347.019407118412;695152.1733037663
43645.05069231821;1392537.290354905
46669.8988471065;1200653.345481142
35420.740943084376;920540.6539499458
55030.172876717894;1300433.5754203456
41296.72793398351;1172188.1935091391
28213.409189621158;1054732.6003096679
41190.20808180833;615568.113378455
48261.04958929466;1271396.518005975
3883.448164008629;231189.8209898588
40395.081254083205;1040782.4858810924
39367.45001534479;1111710.9004220779
44203.08094635655;885796.2795967467
36499.84396619038;809755.6175461733
46984.15576375234;1095794.165051065
21446.34225604148;1138609.172936965
20913.655444167674;873241.9885742475
42877.42414743754;1413579.8167508715
32549.992225660902;1730084.4793008969
57110.64893623656;996243.424938816
40836.13013321164;1273518.7367614836
32256.638564328456;970177.1054222828
22993.635442671588;1143203.0678656865
35748.33147389679;1437983.8247179326
33423.293291706526;1128720.4195686004
39781.746840102634;1532533.6109384932
37813.714629785696;1082588.7273654498
28438.89282516253;1156308.16875631
43395.73599084861;1168760.4276857057
30117.17187850544;1357575.8516151062
44212.90534512637;920498.9373832784
40002.32738638181;1810782.4134547503
17180.483530088924;903657.5625479298
36688.160692137884;1850513.52744405
34753.415992160255;1148720.9050037193
34602.37799992935;1492033.2046736872
22835.584431265226;831168.833673851
39239.83825267677;1130677.4658439818
33460.47314149535;737202.457611395
32090.230235940366;578309.0861866743
39293.040627997565;1112223.0080549058
36246.41293484103;962531.6648892356
19524.09855328009;843650.8278900945
33995.76662408447;1217267.9340243659
26197.839078645484;450307.01738072827
31225.123268013464;1663473.1208282846
20159.921650129174;1164615.9678425193
31771.52976322246;1263018.1269889686
53620.890504330986;2197436.8754965314
48947.357919536735;1721261.81159612
45415.721297805656;1670908.6619607303
50909.697077737364;1148749.9333118591
29726.014599060498;1154883.2876026726
31070.43183010677;1707269.5277034238
42371.58425581331;1108406.7859168318
28819.043135297;1256599.1787555614
43048.77791925124;1180967.734958887
22580.312758189146;905435.8428873399
46536.72488235598;1450122.715015601
40765.39798523255;1382810.7056157028
38916.17468816861;868694.0736998019
49465.95153699121;1471746.5551187624
25186.537411352456;676377.6614159645
26964.694916233373;1462422.2560780603
23808.179069723432;1036782.2448843295
58887.99940843419;1122967.3851719948
43408.42045906005;1877073.5747719838
57287.59897246426;1657363.0570933966
50096.980270762775;1757395.7872397113
44610.45332026536;1539084.9218209032
47025.183677287285;1738788.3818940688
22481.15895846364;1189466.7143340828
54543.43677867152;1316793.5692341109
43904.6292225593;1542970.947533841
34628.99343368247;1024973.1952142385
28913.106055732955;1353182.4938991645
43181.82465063765;1594089.2414471263
60895.40816548508;1501048.2038845343
48927.304433557285;810537.1483921647
53039.31613258309;1270297.5449310536
44876.89970941581;1591022.9035030273
26710.178327187365;1040652.8389956213
6248.756079633426;639471.7361335896
33222.761880377875;867898.2822421397
47460.60700785244;776125.597113738
11637.892909063208;1202844.3737125816
53742.84199282112;1346379.9849433708
23997.45355405209;1014430.1205663059
27355.829791753706;1373512.3017761726
33097.556411490266;1454749.8065940437
32032.637771932783;1166600.4566258276
43511.01798937912;1093253.4909345591
67701.64979544005;2130761.9996576803
41030.408906045755;1719762.308049223
40426.83516753531;1019880.6530541871
41608.06465514528;1296645.374940565
39354.78925701418;1372878.5343937918
36084.837743665725;1117011.1061847066
27721.39364061481;959734.8132979808
60199.842545532956;1074824.8164886816
39498.30028106395;922054.1319412548
40771.028609287234;1017374.0233573731
45694.50757299083;1227401.538986844
44825.81265323602;1226041.7830216552
36156.92049089663;1411334.2194755576
27554.286867237508;1317234.0428795859
33957.00202947561;1250144.0124389715
42056.84712451792;1389047.5577764665
23523.601978179115;792449.5430652391
40860.120480707104;1860681.9470210185
26076.39086327163;1110827.8221612975
29660.796579614947;1539129.363811181
37853.30133692322;1132779.8367625305
20038.86189595382;839629.5121744731
40193.52871544691;1243239.0034040422
32529.9507165867;1104109.0350293606
14502.44476839008;1664301.512323261
20353.16099160739;818289.7642087417
36105.06961141978;1062666.3663835817
23836.53843366882;730043.6450595969
31689.93323170185;1307173.871509329
36711.494257445134;1464710.2063623553
32010.22811011815;769851.8034373517
39383.96585989912;1012023.3986385613
31383.070689686017;866328.1313278642
34677.724299158246;1222726.5643610677
35822.60168358347;998702.0371241436
39910.34267650703;1644242.137141663
53721.14129067399;1817188.450990874
54954.971886159336;1553976.233904922
26073.22230293741;850593.3376577138
24580.563700286006;1179987.3238175
40722.65597341961;1554986.694877213
35561.08440735087;1281378.1744748696
35656.22969097452;1125677.6043161764
34956.12615961225;1705889.8866984085
29498.964186669928;783565.1025001407
42987.06573185946;1355362.955587261
35188.91825895532;927181.0663926834
36002.29607890185;1058517.809925588
44796.58583296762;1397564.1562824405
14731.9697575126;635429.2305190088
41818.00491016256;1104701.2344207321
35008.267513768515;1368134.9976821383
36713.864843358846;1204117.4186541142
21815.488883338345;517937.58954093023
31055.051089901317;1241182.8349670342
53405.505814759345;1603627.2802189654
27982.2717072182;1063206.3779510346
39730.48179227842;1269293.2087360441
18041.943502071856;1063399.2747829244
27991.839997525567;1561313.8376386245
39863.17255227023;1135613.4318414165
30253.85747593123;1057347.1660527764
31925.899584471856;772310.2278261484
32844.56439306277;989263.23661234
35245.74480830359;699323.2623925492
28635.373274471127;1596342.908747797
52378.25121771205;1499153.0808398786
39160.55327038111;770770.5848757182
22900.113452839145;1055484.373480787
25032.136517753006;1240503.524121077
13162.97965569857;900973.3763955471
27417.111833283256;1035976.952869708
25348.471269603804;1086447.5106632377
37723.282290799085;1366980.9098808763
48694.864143866595;1616937.0186876818
46361.63221278646;1639944.9587541027
48820.23025615537;509499.588996669
34143.05076109781;1200125.4471192514
41462.12742129793;2142896.5564072616
45921.54241917961;1301089.7115082329
35690.21885255828;1860648.7452876344
26831.54340030217;1283996.96848927
35376.733827958036;947355.9700864508
41722.66190346811;875799.24734427
42285.9628037329;1483041.335012141
29421.171330495443;1508856.4243147469
35371.212566197166;1302814.48932942
21653.984677280638;747396.2531268047
58195.45703160826;1723397.0892835609
41826.050820942786;1059431.4512633595
43769.96713481707;1309397.0494290392
29582.72277593312;981232.6123712712
37875.20166021464;1389763.8215262156
49089.959124260495;1599963.8071501006
38937.78577102849;1208843.2767307777
43156.086783589686;2059301.3434198145
47285.461676595114;1272337.503505837
31765.897729013745;1390377.3749361932
28885.053299604413;1212899.2186562715
44256.779132460586;1393482.8496279658
31044.979466834848;1603046.1793571315
27676.271398849876;1063069.916425088
46905.19295282187;1068492.6129947894
34628.53932027815;1337973.7320159741
34468.87383158075;889831.1510522065
36795.39816513962;1308231.769411766
23623.300067290093;1612102.0967081324
15167.4110710335;578161.4955401686
45598.8967401775;1454126.550991805
40186.29336894016;1684537.9611563762
24138.06628425148;1347210.0922549702
30774.394305079863;1603342.6692674868
49307.209809153625;1383563.5742572048
40673.922101180084;705444.1167909042
48776.926606420944;1418045.7187906946
33839.085186046264;1457755.979317714
22669.674118740484;1617405.4247335158
29587.138534637765;456019.171216889
28130.265919205416;1348804.2293400741
49224.09280503876;1579360.8248111247
21091.58744116801;385678.1666731234
32774.02197481578;1121023.4370105471
43314.161082585604;1178553.6161792604
35163.516836278905;1296467.9936411472
29386.580448792145;313651.5032332925
51747.776764304734;1530294.5773399263
40908.89232329209;1249914.394842537
36679.4320262847;1270432.3996253265
45130.82827803133;1123753.7342014324
32818.06713289881;1005087.361039984
48077.264963030764;1712282.2593634182
33303.543103477146;698457.6776499674
16083.144422968422;1322439.1075564742
42939.27424037677;1599615.7445530586
47163.754616041115;1142264.2476784117
51246.1028786826;1012768.7562290148
55849.46922258366;1244916.547543288
40976.78682819642;1016526.5937435456
24878.461731943087;1383565.6961895288
49617.731416052804;1526369.6474352428
14403.835295987756;961495.0964457644
27766.761938961525;1228362.746896066
40412.047759702415;1674680.74073848
36100.57717685393;1411217.4928510934
23624.24893732645;1476392.5507553308
15769.199970061967;751324.1387490695
35074.26481052186;1366714.3755527295
51169.585594657365;1718625.9452745786
45338.091390379734;1344869.279706492
24943.96193940555;1442079.0573133938
24171.182474201665;1000892.0464043759
42035.99198545209;1553395.5620625832
48922.521400344725;1969256.9330158925
42946.08099253882;1435261.9868170437
37302.52533759223;718874.679765292
51561.26313565336;1883082.2763200684
48899.5138186045;1502443.2297509415
58793.268199975515;1513650.3811892627
56689.279074472295;1410264.404777016
30997.43904164252;647691.8352028722
45178.467683511175;1675062.8906871276
23690.697993672948;1336134.485882136
37175.07063627089;1376240.615299077
32976.807965948436;1680017.2404207706
25380.41301192542;1186025.9508770336
24447.106695594586;1460044.5462501282
23794.9517800567;650939.2066718516
39293.65299630467;1525690.995056731
34612.763716045105;1827476.1960615185
32912.043981860246;860399.3451932153
32481.521774708795;1574181.7317531754
39735.06871116576;333160.9942794951
45258.15870897379;1279681.154396593
36411.83456056749;1594748.124584562
20927.430789202743;1495375.4233455313
17609.196931537404;954732.9038402882
25934.649199792544;1426695.6863993006
35953.15722896447;1468459.9547469057
41178.26119175778;1607863.8282865288
41939.515071770315;888866.3945395602
29346.720904617247;1151341.8502043579
38072.284680567165;1045704.7003284559
49513.896430178436;1279160.9875854698
38042.73611640746;1799455.4060927469
46610.73556823153;2005167.480217235
29620.839533695587;1492612.1893615439
30995.48816747605;976481.7168382951
49574.10417298586;1247002.1642628405
51235.589292312645;1426682.1346372126
35060.348632345296;1171989.7178084098
26736.095998036064;1370909.9519343053
20797.821926096665;1083071.5598246271
21677.01339158927;1065656.0234758626
32256.704509172974;1492095.1431974396
35848.081267250425;936864.687834366
48601.797455495216;1966139.9277506813
48607.09541989442;1558196.968571363
49076.65437948032;1280588.3418971745
52123.99386350744;853750.6529487937
30937.828483342768;978824.6016155628
27370.185718414094;1273554.2778351835
31702.714547235868;798659.2170989877
48604.07438530483;1114128.470041262
23623.300983062934;1108894.0032261622
34006.865298190976;710269.2139681028
35062.88654162041;1142127.8842701877
44384.51974489547;1378269.5728225105
46002.903958193674;1140126.1869431834
34170.336663508686;999146.8693743936
34787.46537205928;1289201.390733304
46724.89921151675;973197.775347568
30826.07820975446;1511653.454803501
26312.35883386983;1158677.2019706806
29277.538090041988;1009093.801510392
19379.020824056828;861013.9460775609
26625.139065104904;1064371.764120051
35016.45521765327;1883469.2435416763
28100.317708364146;1191340.825875469
38736.90200299622;1300303.4071226972
29115.684851536113;1126042.4049714077
41524.583299453865;1848511.108160001
31750.267665911535;1072874.6102165587
51601.594007167936;1019127.7329514013
41382.72589644649;1210161.0704941228
51639.306972369355;1561234.133168856
39139.57296653894;2180065.597738638
39642.129934742974;1665515.2461223246
55613.37570637086;1307136.3345809835
33439.44416297308;1604207.6842766178
38779.346012582726;1057125.8390858762
59636.40255302499;1077805.577726322
25433.30291531416;1328525.0201962695
49547.45563205807;1017775.5118270965
50955.57253882634;1443816.9708963863
18264.230047918754;1322010.0566819045
49698.19872315392;1064939.5225198085
37393.99871086203;768541.9161245954
32180.360467656705;1244563.274691745
53364.462880963205;744291.0273210739
44099.5352735459;1879416.2224523118
39503.09806870551;1131698.2141953632
34993.841404394545;1000713.586327404
45672.38998984824;1313128.1378358635
49530.00033868842;1810561.174576195
41143.43774377478;1877268.7500216227
40229.98784876858;1495672.5938007506
44047.91116985013;1708102.1023987215
34292.30694254338;1058356.1801034026
28063.717963700343;681089.918915701
41545.61226360728;1958064.7420605398
12450.578474997745;353240.05467269185
31337.78085070301;1054304.1717288021
26015.296446574837;268050.81474351394
37288.92357443037;1318597.714778656
37825.77980425708;1334537.4235594876
54045.94271364356;1598736.4001647802
33935.972274015585;1699952.8144478828
46303.462107458516;1012269.8201046892
28045.42214353184;1093506.0142506592
32660.43971116007;1064703.3052359354
38179.78040247686;1184614.087024015
37796.055653301;1146480.2135349663
48908.77157785047;1925615.840805491
38337.4784094564;1233882.5553029585
45004.97001533707;822685.3745816726
56696.51750016517;1935831.0390568047
29595.431429952423;912585.6211692464
50408.86017031687;1636906.2883778496
26295.439661267123;1197929.7431864964
44939.67255611734;1039794.7674478192
40231.69688470423;1033450.1392811146
28863.868032537983;839589.8444834333
36644.53024401127;782800.4947029103
29896.674174263568;1547127.386458428
29153.79964988065;1518706.282893025
39369.644117068034;1074456.4024904093
30028.621665923496;671960.6448930053
35891.80616278346;1185734.9581772955
38656.43138636178;1518454.0603521024
28800.90988094025;666745.6714312444
29190.88798079754;988014.7560643204
6805.740783110475;997452.5008867657
38647.5030557275;1791307.2410970302
34970.815795312956;1223589.0460243686
39917.43411777166;1321257.2505720856
31781.92473730618;1193687.1806123066
36705.90669103705;840208.7430414602
42548.11004205322;1474745.015409376
33001.91466581191;1527439.7172659903
47223.16426959934;802048.4455314139
30049.17001355405;1016960.6547934016
31853.711728277784;1051230.000578397
41919.583938515316;1209964.35233124
26641.70332212461;1357208.2377392326
25694.247312959364;1513846.5947077826
66995.47404943168;1737570.5050745257
30809.967484837183;613370.8510937464
29971.899763964764;767784.6304433151
31726.66847612727;1181663.4835711485
39667.50726430987;1898168.6840543696
45636.33003615869;1471784.0051760625
31467.48119308667;1397461.5525224116
46643.15684090919;664465.3309873971
32525.445170626714;1128252.8194117516
27862.673215536903;1273629.1243166476
47386.79361371421;968411.6243946048
37703.29693684352;1071537.3763820732
51591.67556961375;1802294.2888986613
56256.98203249185;1369582.5824914402
52405.28006078424;1350283.9965166692
31143.889663492286;1637831.3278346297
49463.04926333042;1574279.8139775426
38105.77786114696;1251063.6499548259
50936.33085710342;992622.769267206
27593.125761504747;1616505.3541296385
38904.667399213446;1440106.8638914619
32827.67546671308;1139014.1936481423
41036.284152268905;1139072.7722894007
50752.194016354784;1243491.5716775164
44065.149434225255;1021126.682548102
21985.73467346842;960918.6584475788
36011.05116911046;1306288.2274582034
41971.16182918733;1537897.1181187208
43745.990816411686;909885.8014150272
47452.35784946934;1752112.6041630888
33483.65247980203;1129388.1229766756
47320.681581652185;2024902.521283108
49309.854876527635;1164968.8766317505
44435.164521252635;1187454.6724878063
37215.669643235815;1675702.2232534871
41637.79529450137;1163559.4710512878
35596.82457802596;814240.281598352
42652.36734906069;1480674.798825141
23177.5818452764;1281308.3316020842
41856.36586415962;1187044.0528088156
23287.071761352134;1267803.3168403537
35998.31948464268;1094792.0032017026
20206.52406110588;1489574.1370137818
22800.036961331763;1280995.5491585608
45095.69976438103;1046347.12078429
30072.719728837244;1149694.034260802
39001.57097384456;1063344.6349270279
24298.974729169542;1377113.0261359508
31745.924534348134;1459525.375848546
38067.552184144304;899609.3001428025
29017.40871791249;482689.70337566634
22670.60861596644;412269.2033995612
33631.229174786546;1209797.5798096356
29004.16405340813;1342506.9213707515
14291.153033714114;727866.5251679078
48184.91635041066;1447250.9990249784
32474.83451653844;1578766.049959129
37852.54170536105;1578737.4363400638
57318.786635079436;1445527.1366654434
33686.365078605915;1221823.704469835
42401.60109309482;2031338.3469761028
33366.27463935383;1232974.1420829988
36394.25391533209;1426402.8066054268
25495.355939532714;520217.89299136034
32761.556729028038;1314770.4699493768
31389.291368204085;1249331.4501907614
52740.409174020475;1835564.6892077709
40473.765249081385;1018173.7030639506
35971.47013457437;607858.9911712976
39154.78733201755;1340983.2503590283
39677.32770844089;1292740.4464302254
33106.200025484664;1772780.1426032828
46685.36336431869;1131887.7617860057
36538.756548247315;1603627.937749694
32807.509802056426;809121.1058431822
26038.508191506757;987004.0836743772
34660.18308094658;676970.6909099207
15036.268088177041;461473.56652671896
15776.6185950135;15938.657923287848
39937.369257487546;1622827.2978436681
45472.0494508672;1924155.5815279875
49360.09429265137;1548598.7545692646
31884.440311653583;2007639.4321368616
24348.025870147012;461912.2442841672
40863.701212326036;1243838.6342287173
31443.04433364667;1309922.8541763353
37078.68452122424;1343484.7267360713
29580.795597168413;771214.4795723044
29254.10631445696;1244955.4607115337
19056.04393888153;365929.5972582176
30102.13318764163;1453108.7938176685
24627.548895353233;1128906.3392210985
61104.362781533135;2100698.0711571057
22231.830323333794;1105024.4162669778
31568.101494200226;1159526.154206157
51172.947039680985;1940933.4724160559
35264.611828846006;1549031.093041703
46731.65748853504;1379456.0307108702
26550.712537562256;1501917.3180956463
55583.93823098772;963655.5773858128
59262.53929837246;1900999.5459053197
27027.056485049347;1200060.6620374115
27129.803775898203;1063743.4241658195
46419.47037009418;1252733.0965516057
34714.72071713729;907530.175313622
22890.84154404917;1256086.507059112
33916.87534936913;1517868.594946868
34905.054767469446;1705546.4122133
32524.433784743153;1081578.6194758175
39833.09092415147;872177.4089096547
27372.30555475244;1061785.5833805124
38417.980867304985;1355545.587900736
38251.86261978088;1455511.267365652
55997.84698600298;1445030.984450201
39755.90317130092;823821.7863890536
33532.53925577188;1693693.5531272253
23207.680053500942;944979.0094316949
46833.358979742865;1156786.0838810971
33448.711083451264;1306288.622680067
53410.401169384444;1785449.7201678944
32136.84414907791;1115080.6543461238
36925.99738897962;1188255.081499023
32059.77379747305;1184799.2714969371
31942.71907519939;1134246.50252595
43341.08704954168;1108022.2823716998
29668.101436796613;1148416.90958571
32674.669155058862;1202574.3530388088
32337.483884209938;1428212.0343628554
44381.26753568369;1842736.2471745291
44057.83563535148;1262232.32130769
35254.128315573376;1354609.2458295806
19376.318934572257;1277380.5286085252
31093.445263102247;854487.5970384093
14744.051443275945;968045.4778354148
35090.887260792464;769113.8331681177
46379.12160133125;1236093.9143957258
25334.77930536264;745586.5735088169
35167.570230862766;944288.9110136193
40847.891334449836;1283480.4394007365
40035.650371985226;1214941.7617265822
45260.51974209786;1137224.5754304302
49958.58099387747;1881075.4379420874
40734.0605226218;1603201.0477866288
33108.115145066324;1296610.5322899309
43047.12368473226;1540360.7511489713
40690.51097893619;1046957.1170959196
46175.12764534227;1545672.11658555
36962.80755100463;857934.5477662288
48661.711712507284;1298108.0001318774
34267.197401514066;1533017.3071416775
27805.43744377841;846841.4564238227
37994.328375162004;1280199.2946554031
27500.999245034458;1214334.973151577
31534.30517330436;1206539.6659618984
47119.037103170114;1031385.4548974172
24034.62827146022;1715435.9911160585
35102.9959983678;1223432.8397755532
30523.422619406632;1530848.0941090384
40702.612395381584;1404435.504618393
46508.426629928654;1603944.379937469
54048.34439355318;1167918.058868265
35497.432191485976;1048135.7541761531
39144.947587119015;1563193.0971185903
45828.21528242024;1512578.5529247157
39414.328848897996;1632942.3157420263
31317.598392673222;1017722.997568472
46202.04599238045;1619829.095720185
43432.87979340272;1890056.3851936762
41186.11421680525;1902118.6992036744
35399.2102403522;1338247.9300743623
33515.82879157567;2081869.2835028644
42032.610561375936;868713.4366943266
36395.888301354506;603374.0391445679
24328.40566043616;1182670.135034575
19686.480729069383;1557075.4223108292
48017.36879872598;1574582.0909259126
27042.63171618479;530613.7955692228
30776.52672830391;1669558.846714433
32487.411278459254;1191968.5200498789
32770.833621773294;842296.2673297737
33390.90990873277;1111108.5012185795
35553.51869634586;1180325.4987802666
59599.3440902425;1575966.5525391516
37544.36701735537;1735992.339282555
35041.73475806215;1144711.1773279298
34769.227862604246;891200.8622760209
48714.6903316572;1775531.403945451
36001.26253261344;1660295.795958334
26738.549643579932;1062105.3081273877
39026.48806496008;1693384.8030654874
29277.346413104668;1689690.754265426
13328.757738538472;1004041.4348393113
31038.37343460728;780934.0379633362
27613.89666999558;942166.50902854
32187.27063516538;1049823.9959112804
46509.626564253485;1394840.5225002612
27640.561286043467;1521141.3453009825
31852.04338029358;1470427.375478438
44489.93170991457;1094069.7981215387
39758.17777450578;2096954.0406756613
53612.27829068564;1580951.578568522
43154.838626574034;1749820.0141306592
44198.33581117103;2065710.164328236
43555.460635593234;1148372.4014729378
50672.93037275683;1371521.619588533
39465.16295714427;1814462.3505011608
42405.91539870583;1304284.2260060979
25769.645847494765;605963.7067836822
25889.75459375014;1179992.288675164
28101.64440293048;1188196.881911283
24386.95085121003;1914072.9477881358
31435.477850516134;1286400.915009066
22829.49326989384;1161232.6574620141
47157.21047705671;1682105.8474714488
33031.540872933525;1144137.6360216094
42847.646563503935;1328701.1941356598
34422.03005526516;1517316.573657094
41553.327707589284;1148563.9035814921
26052.737826648397;729781.569559095
26165.667274893927;716316.4881444586
30364.32419277164;859078.6477175562
38177.820273702644;1011477.61428122
34661.55585784323;938171.3555536494
47334.622270646214;1179983.4416351905
42311.92104097063;1107067.804259093
27987.41615366829;1114957.596869497
39070.48859877168;1537310.6164231747
31197.765406361515;1635151.1855657238
26529.698856877192;1076995.904067892
17461.444472196905;890887.6807315941
40842.09443288467;1033475.6994679804
59563.16041835372;1812960.4083440755
42681.82329238878;1568433.3278843085
33411.74222968305;852504.585576406
24884.696583719004;1546408.558413639
50485.19154277537;1661592.7891103032
35153.586261147146;1752594.8209582944
21136.203770718635;1303106.7871561598
30028.1586070929;1287903.352195353
54687.82183010497;1670950.312756865
30067.477198112232;1127499.3837301766
43911.481741386466;1311389.5758279422
23560.522778443188;1004430.3243619605
51321.085778187386;1266747.8295374305
42653.861375063934;713615.8685961459
47490.68592322106;814573.147135164
40789.593732429516;1155801.2529854416
36889.39531642183;1277780.5122094348
56625.36805715456;1516075.011970649
39475.815624286544;877247.24536775
